"","YEAR","SEX","RACE","EDUC","AGE"
"30656",1996,2,1,16,45
"30657",1996,2,1,16,64
"30658",1996,2,1,15,28
"30659",1996,1,1,12,37
"30660",1996,2,1,12,24
"30661",1996,2,1,12,28
"30662",1996,1,1,13,53
"30663",1996,2,1,12,38
"30664",1996,1,1,14,28
"30665",1996,2,1,13,43
"30666",1996,1,1,17,42
"30667",1996,1,2,12,37
"30668",1996,2,1,12,44
"30669",1996,2,1,14,41
"30670",1996,2,1,12,60
"30671",1996,2,1,12,20
"30672",1996,2,1,13,38
"30673",1996,1,1,11,58
"30674",1996,1,1,16,44
"30675",1996,2,1,10,51
"30676",1996,2,1,9,38
"30677",1996,2,1,14,38
"30678",1996,1,1,16,42
"30679",1996,2,1,12,31
"30680",1996,1,1,20,69
"30681",1996,2,1,14,50
"30682",1996,1,1,14,22
"30683",1996,1,1,13,20
"30684",1996,1,1,16,48
"30685",1996,1,1,14,66
"30686",1996,2,1,16,60
"30687",1996,2,1,14,73
"30688",1996,2,1,14,69
"30689",1996,1,1,20,41
"30690",1996,2,1,12,45
"30691",1996,2,1,12,25
"30692",1996,2,2,14,55
"30693",1996,1,3,16,27
"30694",1996,2,1,15,46
"30695",1996,2,3,12,36
"30696",1996,1,1,14,44
"30697",1996,2,1,13,36
"30698",1996,1,1,17,31
"30699",1996,1,1,12,53
"30700",1996,2,1,14,32
"30701",1996,1,1,16,35
"30702",1996,1,2,16,29
"30703",1996,2,1,12,50
"30704",1996,2,1,15,22
"30705",1996,2,2,19,26
"30706",1996,1,1,16,26
"30707",1996,2,1,16,25
"30708",1996,1,1,16,29
"30709",1996,2,1,18,26
"30710",1996,2,1,16,89
"30711",1996,1,1,12,38
"30712",1996,1,1,18,38
"30713",1996,2,1,14,28
"30714",1996,2,1,9,85
"30715",1996,1,1,15,32
"30716",1996,2,1,12,72
"30717",1996,1,2,10,37
"30718",1996,1,1,14,51
"30719",1996,1,1,16,75
"30720",1996,2,1,14,31
"30721",1996,2,1,13,48
"30722",1996,1,1,16,58
"30723",1996,1,2,13,25
"30724",1996,2,2,10,62
"30725",1996,2,2,9,59
"30726",1996,1,2,18,80
"30727",1996,2,2,18,60
"30728",1996,1,2,13,41
"30729",1996,2,2,11,44
"30730",1996,2,2,16,30
"30731",1996,1,2,15,60
"30732",1996,1,1,11,51
"30733",1996,2,2,16,49
"30734",1996,1,1,16,62
"30735",1996,1,1,12,42
"30736",1996,2,1,12,47
"30737",1996,2,1,18,24
"30738",1996,1,3,14,41
"30739",1996,2,1,14,28
"30740",1996,1,2,14,41
"30741",1996,2,2,12,35
"30742",1996,2,2,10,74
"30743",1996,2,2,8,76
"30744",1996,1,2,13,51
"30745",1996,2,2,13,39
"30746",1996,2,2,13,33
"30747",1996,2,2,13,30
"30748",1996,1,1,11,59
"30749",1996,2,1,16,50
"30750",1996,2,2,11,22
"30751",1996,2,2,12,42
"30752",1996,1,1,13,86
"30753",1996,2,1,9,80
"30754",1996,2,1,10,53
"30755",1996,1,1,17,40
"30756",1996,1,1,14,27
"30757",1996,2,1,11,83
"30758",1996,2,1,12,40
"30759",1996,1,3,12,24
"30760",1996,2,1,14,78
"30761",1996,1,1,13,65
"30762",1996,1,1,7,70
"30763",1996,2,1,11,28
"30764",1996,2,1,12,74
"30765",1996,2,1,13,22
"30766",1996,1,1,9,18
"30767",1996,2,1,13,77
"30768",1996,2,1,12,29
"30769",1996,1,1,12,39
"30770",1996,2,2,13,43
"30771",1996,1,2,14,49
"30772",1996,2,1,14,37
"30773",1996,2,1,15,45
"30774",1996,2,1,14,77
"30775",1996,2,1,14,46
"30776",1996,1,1,14,27
"30777",1996,2,1,13,29
"30778",1996,1,1,14,77
"30779",1996,1,1,12,66
"30780",1996,2,1,13,60
"30781",1996,1,1,12,70
"30782",1996,2,1,6,76
"30783",1996,2,2,12,52
"30784",1996,2,1,13,70
"30785",1996,1,1,12,38
"30786",1996,2,1,5,72
"30787",1996,1,1,12,48
"30788",1996,1,2,13,30
"30789",1996,2,1,12,60
"30790",1996,2,1,8,74
"30791",1996,1,2,14,36
"30792",1996,2,1,12,64
"30793",1996,1,2,12,37
"30794",1996,1,1,12,21
"30795",1996,1,1,8,49
"30796",1996,1,1,8,26
"30797",1996,2,1,12,58
"30798",1996,1,1,13,28
"30799",1996,2,2,9,70
"30800",1996,1,2,9,63
"30801",1996,2,1,16,32
"30802",1996,2,3,16,40
"30803",1996,1,1,12,57
"30804",1996,2,1,12,32
"30805",1996,1,1,17,37
"30806",1996,2,1,14,61
"30807",1996,1,1,13,51
"30808",1996,2,1,13,87
"30809",1996,2,1,12,34
"30810",1996,2,2,14,31
"30811",1996,1,1,12,34
"30812",1996,1,1,10,39
"30813",1996,1,1,12,37
"30814",1996,1,1,8,65
"30815",1996,1,2,12,34
"30816",1996,1,1,12,63
"30817",1996,1,1,13,23
"30818",1996,1,1,10,21
"30819",1996,2,1,12,33
"30820",1996,2,1,13,50
"30821",1996,2,1,14,30
"30822",1996,1,1,10,38
"30823",1996,1,1,14,27
"30824",1996,2,2,14,23
"30825",1996,1,1,13,40
"30826",1996,1,3,12,27
"30827",1996,1,1,12,36
"30828",1996,2,1,12,81
"30829",1996,2,1,16,34
"30830",1996,2,1,16,30
"30831",1996,2,1,12,43
"30832",1996,2,1,18,38
"30833",1996,1,1,16,48
"30834",1996,2,1,12,36
"30835",1996,1,1,15,53
"30836",1996,1,1,15,51
"30837",1996,2,1,16,35
"30838",1996,1,1,13,28
"30839",1996,2,1,18,29
"30840",1996,2,1,16,30
"30841",1996,2,2,12,32
"30842",1996,1,2,12,25
"30843",1996,1,2,14,40
"30844",1996,2,1,18,34
"30845",1996,1,2,16,28
"30846",1996,1,1,15,31
"30847",1996,1,1,12,51
"30848",1996,2,1,12,81
"30849",1996,1,2,12,41
"30850",1996,2,1,13,26
"30851",1996,1,2,7,62
"30852",1996,2,1,15,23
"30853",1996,1,1,12,38
"30854",1996,2,1,13,31
"30855",1996,2,2,12,23
"30856",1996,2,2,11,32
"30857",1996,2,1,14,52
"30858",1996,2,1,10,37
"30859",1996,2,1,13,40
"30860",1996,2,2,11,32
"30861",1996,2,2,13,19
"30862",1996,2,2,12,64
"30863",1996,1,1,12,29
"30864",1996,2,1,16,47
"30865",1996,2,1,8,77
"30866",1996,2,1,13,30
"30867",1996,1,1,12,47
"30868",1996,1,1,12,28
"30869",1996,1,1,12,26
"30870",1996,1,1,13,40
"30871",1996,2,1,12,30
"30872",1996,1,1,18,60
"30873",1996,1,1,12,28
"30874",1996,1,1,15,47
"30875",1996,2,1,12,51
"30876",1996,2,1,12,52
"30877",1996,2,1,11,19
"30878",1996,1,1,12,62
"30879",1996,2,1,12,48
"30880",1996,2,2,11,40
"30881",1996,2,1,12,75
"30882",1996,1,1,12,74
"30883",1996,2,1,16,28
"30884",1996,2,1,19,34
"30885",1996,1,1,18,47
"30886",1996,2,1,14,47
"30887",1996,2,1,8,86
"30888",1996,2,1,13,23
"30889",1996,2,1,18,66
"30890",1996,1,1,12,55
"30891",1996,2,1,12,64
"30892",1996,2,1,14,69
"30893",1996,2,1,12,80
"30894",1996,1,1,16,43
"30895",1996,2,1,15,25
"30896",1996,1,1,14,50
"30897",1996,1,1,12,20
"30898",1996,1,1,18,62
"30899",1996,1,1,12,24
"30900",1996,1,1,15,79
"30901",1996,1,1,8,48
"30902",1996,2,1,12,58
"30903",1996,2,2,18,37
"30904",1996,2,2,14,30
"30905",1996,1,1,12,67
"30906",1996,1,1,15,51
"30907",1996,2,1,11,52
"30908",1996,1,1,12,43
"30909",1996,1,1,12,42
"30910",1996,2,1,16,45
"30911",1996,2,1,12,45
"30912",1996,1,1,15,52
"30913",1996,2,1,15,47
"30914",1996,2,1,16,39
"30915",1996,2,1,13,51
"30916",1996,1,1,12,42
"30917",1996,1,1,12,65
"30918",1996,2,1,12,35
"30919",1996,1,1,10,56
"30920",1996,2,1,18,36
"30921",1996,1,1,15,44
"30922",1996,1,1,11,53
"30923",1996,2,1,9,23
"30924",1996,1,1,12,48
"30925",1996,1,1,12,40
"30926",1996,1,1,12,23
"30927",1996,2,2,12,70
"30928",1996,2,1,9,42
"30929",1996,2,1,11,20
"30930",1996,1,1,9,38
"30931",1996,1,2,10,39
"30932",1996,2,1,12,20
"30933",1996,2,1,12,33
"30934",1996,1,1,14,42
"30935",1996,2,1,13,41
"30936",1996,2,1,16,27
"30937",1996,2,1,12,62
"30938",1996,2,1,12,45
"30939",1996,2,1,12,50
"30940",1996,1,1,14,36
"30941",1996,2,1,12,46
"30942",1996,1,1,11,49
"30943",1996,2,1,11,52
"30944",1996,1,1,14,37
"30945",1996,2,1,12,52
"30946",1996,2,1,15,22
"30947",1996,2,1,12,60
"30948",1996,2,1,12,64
"30949",1996,2,1,15,22
"30950",1996,2,1,11,27
"30951",1996,2,1,9,21
"30952",1996,2,1,12,74
"30953",1996,2,1,16,82
"30954",1996,2,3,11,34
"30955",1996,1,1,16,33
"30956",1996,1,1,20,56
"30957",1996,2,1,16,30
"30958",1996,2,1,12,57
"30959",1996,2,1,11,37
"30960",1996,1,1,17,39
"30961",1996,2,1,12,36
"30962",1996,2,2,12,29
"30963",1996,2,1,14,37
"30964",1996,2,2,10,53
"30965",1996,2,1,14,32
"30966",1996,2,2,12,27
"30967",1996,2,1,0,60
"30968",1996,2,2,11,22
"30969",1996,2,2,8,75
"30970",1996,2,2,10,79
"30971",1996,2,1,14,33
"30972",1996,1,2,12,82
"30973",1996,1,2,7,62
"30974",1996,1,2,12,23
"30975",1996,2,1,17,38
"30976",1996,1,1,17,46
"30977",1996,2,1,11,86
"30978",1996,1,3,12,19
"30979",1996,1,1,16,57
"30980",1996,1,1,12,54
"30981",1996,1,1,12,56
"30982",1996,1,1,11,72
"30983",1996,1,3,19,46
"30984",1996,1,1,10,89
"30985",1996,2,1,20,34
"30986",1996,2,1,16,33
"30987",1996,1,1,15,28
"30988",1996,2,1,12,41
"30989",1996,2,1,16,40
"30990",1996,1,1,14,32
"30991",1996,2,1,19,26
"30992",1996,1,1,18,43
"30993",1996,2,1,12,68
"30994",1996,1,1,16,48
"30995",1996,2,1,14,34
"30996",1996,1,1,14,43
"30997",1996,2,1,16,49
"30998",1996,1,1,14,33
"30999",1996,1,1,12,35
"31000",1996,2,1,12,46
"31001",1996,1,1,16,31
"31002",1996,2,1,13,35
"31003",1996,1,1,16,39
"31004",1996,1,1,13,52
"31005",1996,2,1,14,76
"31006",1996,1,1,19,49
"31007",1996,1,1,14,31
"31008",1996,2,2,11,26
"31009",1996,2,2,11,66
"31010",1996,1,1,16,29
"31011",1996,1,1,10,24
"31012",1996,1,3,20,33
"31013",1996,2,1,13,37
"31014",1996,1,1,14,21
"31015",1996,2,1,14,25
"31016",1996,2,2,16,22
"31017",1996,1,1,13,21
"31018",1996,2,1,15,24
"31019",1996,1,1,18,28
"31020",1996,1,1,8,65
"31021",1996,1,1,13,29
"31022",1996,2,1,16,23
"31023",1996,2,1,14,25
"31024",1996,2,3,14,26
"31025",1996,1,2,15,21
"31026",1996,1,2,14,22
"31027",1996,2,2,15,23
"31028",1996,2,1,11,19
"31029",1996,1,2,19,41
"31030",1996,2,1,11,34
"31031",1996,1,1,11,30
"31032",1996,1,1,12,23
"31033",1996,1,1,13,40
"31034",1996,2,1,12,67
"31035",1996,2,3,10,39
"31036",1996,2,1,12,20
"31037",1996,2,2,12,33
"31038",1996,2,2,12,34
"31039",1996,2,2,15,42
"31040",1996,1,2,13,44
"31041",1996,2,1,12,23
"31042",1996,2,2,12,52
"31043",1996,2,1,15,41
"31044",1996,2,1,12,60
"31045",1996,2,1,9,38
"31046",1996,1,1,7,32
"31047",1996,1,1,12,31
"31048",1996,2,1,13,27
"31049",1996,2,1,14,51
"31050",1996,2,1,12,70
"31051",1996,2,1,19,61
"31052",1996,1,1,14,54
"31053",1996,2,1,16,38
"31054",1996,1,3,18,34
"31055",1996,1,3,17,37
"31056",1996,1,1,12,54
"31057",1996,2,1,20,46
"31058",1996,2,1,18,46
"31059",1996,1,1,15,23
"31060",1996,1,3,11,48
"31061",1996,1,3,15,50
"31062",1996,2,3,12,41
"31063",1996,1,1,12,35
"31064",1996,2,1,16,27
"31065",1996,1,1,13,41
"31066",1996,2,1,18,39
"31067",1996,2,1,13,41
"31068",1996,2,1,12,43
"31069",1996,2,1,14,45
"31070",1996,2,1,10,26
"31071",1996,1,1,8,69
"31072",1996,2,1,14,27
"31073",1996,1,1,16,22
"31074",1996,2,1,14,55
"31075",1996,2,1,12,73
"31076",1996,2,1,17,47
"31077",1996,2,1,14,89
"31078",1996,2,1,12,54
"31079",1996,2,1,12,55
"31080",1996,2,1,16,28
"31081",1996,1,1,13,30
"31082",1996,2,1,17,56
"31083",1996,2,2,17,27
"31084",1996,1,2,12,40
"31085",1996,2,1,16,48
"31086",1996,2,1,13,89
"31087",1996,1,1,20,47
"31088",1996,2,1,16,27
"31089",1996,1,1,13,21
"31090",1996,2,1,17,25
"31091",1996,1,1,16,44
"31092",1996,2,1,12,22
"31093",1996,2,1,12,53
"31094",1996,2,1,12,38
"31095",1996,2,1,12,80
"31096",1996,1,1,12,51
"31097",1996,2,1,11,78
"31098",1996,2,3,0,26
"31099",1996,1,3,13,24
"31100",1996,2,1,12,69
"31101",1996,2,1,10,35
"31102",1996,1,1,15,23
"31103",1996,1,1,16,32
"31104",1996,1,1,16,29
"31105",1996,1,1,14,48
"31106",1996,2,1,20,61
"31107",1996,2,1,17,32
"31108",1996,1,1,16,35
"31109",1996,2,1,12,60
"31110",1996,2,1,20,58
"31111",1996,2,1,20,62
"31112",1996,1,1,15,36
"31113",1996,2,1,11,77
"31114",1996,1,1,13,49
"31115",1996,2,1,13,20
"31116",1996,1,1,17,43
"31117",1996,1,1,15,28
"31118",1996,1,1,12,23
"31119",1996,2,1,12,43
"31120",1996,2,1,10,36
"31121",1996,2,1,13,38
"31122",1996,1,1,13,32
"31123",1996,2,1,12,56
"31124",1996,1,1,13,32
"31125",1996,1,1,14,62
"31126",1996,1,1,12,32
"31127",1996,2,1,12,48
"31128",1996,1,1,12,45
"31129",1996,2,1,15,33
"31130",1996,1,1,16,52
"31131",1996,2,1,13,48
"31132",1996,2,1,14,31
"31133",1996,2,1,18,48
"31134",1996,2,1,14,57
"31135",1996,2,1,17,48
"31136",1996,2,1,18,45
"31137",1996,2,1,16,50
"31138",1996,1,1,12,37
"31139",1996,2,1,8,46
"31140",1996,1,3,14,40
"31141",1996,2,1,12,36
"31142",1996,2,1,10,43
"31143",1996,1,1,18,35
"31144",1996,2,1,13,39
"31145",1996,2,1,20,44
"31146",1996,2,1,14,34
"31147",1996,1,1,16,45
"31148",1996,2,1,19,31
"31149",1996,2,1,13,36
"31150",1996,1,1,18,51
"31151",1996,2,1,16,40
"31152",1996,2,1,18,50
"31153",1996,1,1,12,38
"31154",1996,1,1,19,33
"31155",1996,2,1,16,35
"31156",1996,1,1,18,38
"31157",1996,2,1,20,47
"31158",1996,1,1,11,24
"31159",1996,2,1,12,29
"31160",1996,2,1,14,53
"31161",1996,1,1,13,68
"31162",1996,2,1,13,28
"31163",1996,2,1,17,34
"31164",1996,1,1,12,61
"31165",1996,2,1,16,49
"31166",1996,1,1,15,64
"31167",1996,1,3,7,46
"31168",1996,1,3,12,26
"31169",1996,1,1,20,62
"31170",1996,1,2,12,27
"31171",1996,1,1,14,32
"31172",1996,1,1,20,53
"31173",1996,1,3,16,41
"31174",1996,1,1,18,51
"31175",1996,2,1,8,75
"31176",1996,2,1,12,29
"31177",1996,2,1,13,20
"31178",1996,2,1,13,48
"31179",1996,1,1,12,23
"31180",1996,2,1,18,49
"31181",1996,1,1,14,22
"31182",1996,1,1,14,37
"31183",1996,1,1,12,40
"31184",1996,1,1,14,54
"31185",1996,2,1,18,45
"31186",1996,2,1,14,56
"31187",1996,1,1,16,28
"31188",1996,1,1,16,39
"31189",1996,1,1,13,67
"31190",1996,1,1,15,60
"31191",1996,1,1,12,20
"31192",1996,1,1,12,73
"31193",1996,2,1,13,53
"31194",1996,2,1,12,38
"31195",1996,2,1,12,33
"31196",1996,1,1,15,58
"31197",1996,1,1,14,75
"31198",1996,2,1,12,43
"31199",1996,1,1,16,42
"31200",1996,1,1,13,71
"31201",1996,1,1,14,27
"31202",1996,2,1,14,22
"31203",1996,2,2,10,53
"31204",1996,1,1,12,40
"31205",1996,1,1,12,53
"31206",1996,2,1,13,45
"31207",1996,1,1,13,41
"31208",1996,2,1,13,37
"31209",1996,1,1,11,37
"31210",1996,2,2,12,26
"31211",1996,2,1,18,50
"31212",1996,2,1,19,35
"31213",1996,2,2,8,54
"31214",1996,2,3,12,46
"31215",1996,1,3,12,28
"31216",1996,2,3,10,66
"31217",1996,2,3,13,29
"31218",1996,2,2,12,19
"31219",1996,1,2,15,32
"31220",1996,1,2,12,60
"31221",1996,2,2,12,19
"31222",1996,1,1,12,24
"31223",1996,2,1,20,38
"31224",1996,1,1,14,42
"31225",1996,2,1,12,33
"31226",1996,1,1,13,22
"31227",1996,2,1,15,29
"31228",1996,1,1,12,23
"31229",1996,2,1,12,19
"31230",1996,1,1,11,44
"31231",1996,1,1,16,30
"31232",1996,1,2,13,37
"31233",1996,1,1,14,35
"31234",1996,2,3,14,23
"31235",1996,1,1,9,72
"31236",1996,2,3,12,37
"31237",1996,1,2,13,40
"31238",1996,1,3,12,27
"31239",1996,2,1,12,25
"31240",1996,2,1,15,32
"31241",1996,1,1,13,54
"31242",1996,2,1,17,48
"31243",1996,1,1,12,20
"31244",1996,2,1,11,21
"31245",1996,2,1,12,44
"31246",1996,2,1,14,41
"31247",1996,2,2,16,23
"31248",1996,1,1,14,26
"31249",1996,1,1,18,43
"31250",1996,1,1,14,54
"31251",1996,1,1,20,59
"31252",1996,2,1,16,51
"31253",1996,1,1,18,38
"31254",1996,1,1,12,19
"31255",1996,2,1,15,33
"31256",1996,1,3,18,56
"31257",1996,2,1,12,37
"31258",1996,2,1,12,27
"31259",1996,2,1,17,28
"31260",1996,2,1,18,41
"31261",1996,1,1,20,30
"31262",1996,2,1,12,33
"31263",1996,2,1,13,42
"31264",1996,2,1,14,20
"31265",1996,1,1,17,48
"31266",1996,1,1,8,29
"31267",1996,1,1,12,28
"31268",1996,1,1,15,49
"31269",1996,1,1,10,45
"31270",1996,1,1,18,45
"31271",1996,1,1,12,58
"31272",1996,2,1,12,59
"31273",1996,1,1,15,55
"31274",1996,2,1,9,88
"31275",1996,1,1,8,38
"31276",1996,2,1,13,52
"31277",1996,2,1,11,18
"31278",1996,2,1,16,23
"31279",1996,1,1,15,47
"31280",1996,1,1,12,37
"31281",1996,2,1,16,53
"31282",1996,1,1,12,40
"31283",1996,2,1,16,46
"31284",1996,1,1,14,46
"31285",1996,2,1,16,27
"31286",1996,2,1,15,54
"31287",1996,2,1,10,89
"31288",1996,2,1,12,87
"31289",1996,1,1,12,53
"31290",1996,1,1,14,43
"31291",1996,1,1,14,35
"31292",1996,2,1,12,32
"31293",1996,2,1,13,37
"31294",1996,2,1,12,35
"31295",1996,1,1,13,26
"31296",1996,2,1,15,35
"31297",1996,2,1,13,55
"31298",1996,1,1,12,73
"31299",1996,2,1,12,63
"31300",1996,1,1,15,33
"31301",1996,2,1,15,87
"31302",1996,1,1,12,60
"31303",1996,1,1,11,20
"31304",1996,2,1,14,83
"31305",1996,1,1,13,46
"31306",1996,2,1,16,48
"31307",1996,1,1,11,64
"31308",1996,2,1,14,33
"31309",1996,1,1,18,73
"31310",1996,2,1,12,66
"31311",1996,2,1,13,63
"31312",1996,1,1,18,48
"31313",1996,1,1,16,26
"31314",1996,2,1,8,84
"31315",1996,1,1,12,65
"31316",1996,2,1,11,83
"31317",1996,1,1,17,37
"31318",1996,1,1,12,22
"31319",1996,2,1,9,42
"31320",1996,1,1,12,29
"31321",1996,1,1,12,21
"31322",1996,1,1,12,21
"31323",1996,2,1,12,25
"31324",1996,2,1,12,44
"31325",1996,1,1,12,55
"31326",1996,2,1,20,46
"31327",1996,1,1,18,54
"31328",1996,1,1,10,69
"31329",1996,2,1,16,66
"31330",1996,1,1,20,66
"31331",1996,1,1,9,30
"31332",1996,2,1,12,37
"31333",1996,2,1,12,41
"31334",1996,2,1,11,37
"31335",1996,2,1,10,38
"31336",1996,2,1,12,72
"31337",1996,2,1,12,27
"31338",1996,2,1,8,89
"31339",1996,1,1,11,50
"31340",1996,2,1,12,51
"31341",1996,2,1,12,46
"31342",1996,2,1,12,62
"31343",1996,2,1,15,35
"31344",1996,1,1,11,21
"31345",1996,1,1,14,43
"31346",1996,2,1,12,65
"31347",1996,1,1,12,29
"31348",1996,2,1,16,77
"31349",1996,1,1,14,50
"31350",1996,2,1,12,33
"31351",1996,1,1,11,78
"31352",1996,2,1,15,58
"31353",1996,1,1,12,24
"31354",1996,1,1,14,49
"31355",1996,2,1,12,81
"31356",1996,2,1,5,82
"31357",1996,2,1,12,33
"31358",1996,1,2,13,49
"31359",1996,1,1,9,57
"31360",1996,1,1,14,47
"31361",1996,2,1,10,86
"31362",1996,2,1,14,49
"31363",1996,1,1,6,61
"31364",1996,2,1,14,61
"31365",1996,2,1,12,72
"31366",1996,2,1,12,67
"31367",1996,2,1,13,28
"31368",1996,2,1,12,27
"31369",1996,1,1,13,37
"31370",1996,1,1,12,73
"31371",1996,1,1,14,72
"31372",1996,2,1,14,63
"31373",1996,1,1,14,39
"31374",1996,1,1,12,53
"31375",1996,2,1,14,30
"31376",1996,2,1,13,38
"31377",1996,2,1,14,48
"31378",1996,2,1,14,60
"31379",1996,2,1,12,38
"31380",1996,1,1,12,67
"31381",1996,1,1,17,50
"31382",1996,1,1,8,77
"31383",1996,2,1,12,33
"31384",1996,2,1,12,77
"31385",1996,2,1,12,71
"31386",1996,2,1,16,55
"31387",1996,2,1,13,25
"31388",1996,2,1,10,56
"31389",1996,1,1,12,55
"31390",1996,1,1,12,23
"31391",1996,1,1,13,54
"31392",1996,2,1,12,75
"31393",1996,2,1,8,86
"31394",1996,1,1,8,37
"31395",1996,1,1,12,39
"31396",1996,1,1,13,30
"31397",1996,2,1,12,67
"31398",1996,1,1,12,53
"31399",1996,1,1,8,42
"31400",1996,2,1,19,56
"31401",1996,2,1,12,20
"31402",1996,1,3,17,25
"31403",1996,1,1,16,23
"31404",1996,1,1,18,34
"31405",1996,1,1,16,38
"31406",1996,2,1,16,37
"31407",1996,2,1,20,38
"31408",1996,2,1,19,56
"31409",1996,2,1,12,19
"31410",1996,1,1,17,33
"31411",1996,2,1,14,57
"31412",1996,1,1,19,32
"31413",1996,2,1,12,45
"31414",1996,2,1,12,38
"31415",1996,2,1,16,27
"31416",1996,2,1,15,21
"31417",1996,1,1,17,25
"31418",1996,1,1,13,23
"31419",1996,2,1,14,45
"31420",1996,2,1,16,26
"31421",1996,1,1,16,23
"31422",1996,2,1,14,34
"31423",1996,2,1,14,24
"31424",1996,1,1,10,41
"31425",1996,2,1,12,44
"31426",1996,2,1,8,54
"31427",1996,1,1,14,33
"31428",1996,1,1,10,47
"31429",1996,2,1,12,33
"31430",1996,2,2,14,28
"31431",1996,1,1,12,30
"31432",1996,2,1,13,38
"31433",1996,2,1,12,25
"31434",1996,2,1,18,77
"31435",1996,2,1,12,70
"31436",1996,2,1,13,41
"31437",1996,2,1,12,73
"31438",1996,2,1,10,70
"31439",1996,1,1,12,50
"31440",1996,2,1,12,76
"31441",1996,2,1,16,31
"31442",1996,2,1,12,37
"31443",1996,1,1,12,21
"31444",1996,2,1,12,78
"31445",1996,1,2,19,51
"31446",1996,2,1,10,72
"31447",1996,1,1,11,69
"31448",1996,2,1,16,46
"31449",1996,2,1,16,60
"31450",1996,1,1,12,35
"31451",1996,2,1,15,67
"31452",1996,1,1,12,82
"31453",1996,2,1,12,54
"31454",1996,2,1,12,28
"31455",1996,2,1,14,67
"31456",1996,1,1,12,66
"31457",1996,1,1,15,43
"31458",1996,1,1,13,49
"31459",1996,1,1,12,74
"31460",1996,1,1,12,56
"31461",1996,1,1,12,50
"31462",1996,1,1,12,45
"31463",1996,2,1,9,24
"31464",1996,1,1,12,20
"31465",1996,2,1,20,89
"31466",1996,2,1,18,78
"31467",1996,1,1,12,55
"31468",1996,1,1,14,79
"31469",1996,1,1,16,28
"31470",1996,2,1,12,43
"31471",1996,1,1,12,70
"31472",1996,2,1,13,59
"31473",1996,1,1,18,37
"31474",1996,2,1,15,59
"31475",1996,2,1,8,85
"31476",1996,2,1,12,77
"31477",1996,1,1,16,44
"31478",1996,1,1,13,44
"31479",1996,1,1,12,24
"31480",1996,2,1,12,63
"31481",1996,2,1,13,72
"31482",1996,1,1,11,30
"31483",1996,1,1,8,89
"31484",1996,2,1,6,69
"31485",1996,1,1,12,55
"31486",1996,1,1,14,42
"31487",1996,2,1,12,84
"31488",1996,1,1,13,66
"31489",1996,1,1,20,43
"31490",1996,2,1,16,25
"31491",1996,2,1,12,27
"31492",1996,2,1,16,25
"31493",1996,1,1,15,27
"31494",1996,2,1,16,25
"31495",1996,1,1,15,61
"31496",1996,1,3,17,31
"31497",1996,2,1,16,29
"31498",1996,1,1,13,20
"31499",1996,1,1,16,37
"31500",1996,1,1,17,35
"31501",1996,2,1,16,28
"31502",1996,2,1,12,35
"31503",1996,1,3,20,33
"31504",1996,2,3,16,31
"31505",1996,2,1,16,41
"31506",1996,1,1,17,30
"31507",1996,1,1,12,41
"31508",1996,1,1,12,47
"31509",1996,1,1,11,20
"31510",1996,2,1,14,42
"31511",1996,1,1,13,33
"31512",1996,2,1,12,24
"31513",1996,2,1,15,52
"31514",1996,1,2,12,27
"31515",1996,1,1,14,32
"31516",1996,1,1,16,47
"31517",1996,2,1,14,21
"31518",1996,1,1,12,21
"31519",1996,2,1,12,21
"31520",1996,2,1,12,43
"31521",1996,1,1,14,46
"31522",1996,1,1,14,34
"31523",1996,2,1,10,76
"31524",1996,2,1,10,39
"31525",1996,2,1,12,39
"31526",1996,1,2,12,79
"31527",1996,2,1,14,35
"31528",1996,1,1,12,39
"31529",1996,1,1,13,44
"31530",1996,1,1,15,48
"31531",1996,1,3,15,24
"31532",1996,2,1,12,35
"31533",1996,1,1,12,22
"31534",1996,1,1,12,24
"31535",1996,2,1,14,50
"31536",1996,2,1,12,68
"31537",1996,1,1,8,81
"31538",1996,2,1,14,36
"31539",1996,2,1,12,35
"31540",1996,2,1,14,89
"31541",1996,1,1,9,76
"31542",1996,1,1,13,63
"31543",1996,1,1,17,37
"31544",1996,2,1,12,36
"31545",1996,1,1,15,46
"31546",1996,1,1,11,40
"31547",1996,2,1,12,67
"31548",1996,2,1,7,80
"31549",1996,2,1,5,71
"31550",1996,1,1,12,76
"31551",1996,1,1,12,31
"31552",1996,2,1,12,47
"31553",1996,2,1,10,66
"31554",1996,2,1,12,55
"31555",1996,2,1,12,44
"31556",1996,1,2,12,57
"31557",1996,2,2,12,54
"31558",1996,2,2,12,49
"31559",1996,2,2,16,53
"31560",1996,1,1,13,28
"31561",1996,2,1,16,31
"31562",1996,1,2,9,57
"31563",1996,2,2,11,44
"31564",1996,2,2,3,86
"31565",1996,2,2,5,72
"31566",1996,2,2,12,24
"31567",1996,1,1,8,80
"31568",1996,2,2,9,25
"31569",1996,2,2,10,73
"31570",1996,2,2,14,53
"31571",1996,2,2,12,31
"31572",1996,1,2,11,47
"31573",1996,2,2,12,22
"31574",1996,1,1,18,48
"31575",1996,2,1,12,49
"31576",1996,2,1,12,37
"31577",1996,2,1,12,78
"31578",1996,1,1,12,66
"31579",1996,2,1,10,60
"31580",1996,1,1,12,64
"31581",1996,2,1,12,72
"31582",1996,1,1,11,68
"31583",1996,2,1,8,87
"31584",1996,2,1,10,33
"31585",1996,2,2,14,30
"31586",1996,2,1,12,43
